No-Yes-No-No-Yes,266
No-No-No-Yes-No,267
Yes-No-Yes-Yes-Yes,268
Yes-Yes-Yes-Yes-No,269
No-Yes-Yes-No-No,270
No-No-No-No-No,271
Yes-Yes-No-Yes-Yes,272
Yes-Yes-No-No-No,273
Yes-Yes-Yes-No-Yes,274
No-Yes-No-No-Yes,275
Yes-Yes-No-No-Yes,276
No-No-No-No-Yes,277
Yes-No-Yes-No-Yes,278
Yes-No-No-No-Yes,279
No-Yes-No-No-No,280
Yes-Yes-No-No-No,281
No-Yes-No-Yes-No,282
Yes-Yes-Yes-Yes-Yes,283
Yes-Yes-Yes-No-No,284
No-No-No-Yes-Yes,285
Yes-Yes-Yes-No-No,286
Yes-No-Yes-Yes-Yes,287
No-Yes-Yes-No-Yes,288
Yes-No-No-Yes-No,289
No-No-No-No-Yes,290
No-No-No-Yes-Yes,291
No-Yes-Yes-No-Yes,292
No-Yes-No-No-Yes,293
Yes-Yes-Yes-Yes-No,294
Yes-Yes-Yes-No-Yes,295
No-Yes-No-Yes-Yes,296
Yes-No-No-No-No,297
Yes-Yes-No-Yes-Yes,298
No-No-Yes-Yes-Yes,299
No-No-No-Yes-Yes,300
No-Yes-No-No-No,301
Yes-No-No-No-No,302
No-No-Yes-No-No,303
Yes-No-Yes-No-No,304
No-Yes-Yes-No-No,305
No-No-No-Yes-No,306
Yes-No-Yes-No-Yes,307
No-No-Yes-No-No,308
Yes-Yes-No-No-Yes,309
Yes-Yes-Yes-No-Yes,310
No-Yes-No-Yes-No,311
No-No-Yes-No-No,312
Yes-No-No-No-Yes,313
No-Yes-Yes-Yes-Yes,314
No-No-No-Yes-No,315
Yes-No-No-Yes-Yes,316
Yes-No-Yes-Yes-No,317
No-No-Yes-Yes-Yes,318
Yes-No-Yes-Yes-Yes,319
Yes-No-Yes-No-Yes,320
Yes-No-No-Yes-Yes,321
Yes-No-No-Yes-No,322
No-Yes-No-Yes-Yes,323
No-No-Yes-Yes-No,324
No-No-Yes-Yes-No,325
No-No-No-No-Yes,326
Yes-Yes-No-Yes-No,327
No-No-Yes-Yes-No,328
No-No-No-No-Yes,329
Yes-No-Yes-Yes-Yes,330
No-Yes-Yes-No-No,331
No-No-No-No-No,332
Yes-No-Yes-No-No,333
Yes-Yes-No-Yes-Yes,334
Yes-Yes-No-No-No,335
Yes-No-Yes-Yes-No,336
No-No-Yes-Yes-Yes,337
No-Yes-Yes-Yes-No,338
No-No-Yes-No-Yes,339
No-Yes-No-Yes-No,340
Yes-Yes-Yes-No-No,341
No-No-No-No-No,342
Yes-Yes-Yes-No-No,343
No-No-No-No-Yes,344
Yes-No-Yes-Yes-Yes,345
Yes-Yes-Yes-Yes-Yes,346
No-Yes-Yes-No-Yes,347
No-No-No-Yes-Yes,348
Yes-Yes-No-No-No,349
Yes-Yes-Yes-No-No,350
No-No-Yes-Yes-Yes,351
No-Yes-No-Yes-Yes,352
Yes-No-No-Yes-Yes,353
Yes-No-Yes-Yes-No,354
Yes-Yes-Yes-Yes-No,355
Yes-Yes-Yes-No-No,356
Yes-Yes-No-No-No,357
Yes-Yes-No-No-No,358
Yes-Yes-No-No-No,359
No-Yes-No-No-Yes,360
No-Yes-Yes-No-Yes,361
Yes-Yes-Yes-No-Yes,362
No-No-No-No-No,363
Yes-Yes-No-No-No,364
No-Yes-Yes-No-No,365
No-Yes-No-No-Yes,366
Yes-No-No-No-Yes,367
No-No-No-No-Yes,368
Yes-No-Yes-No-No,369
No-Yes-No-Yes-No,370
No-No-No-Yes-No,371
Yes-Yes-Yes-Yes-Yes,372
Yes-Yes-No-No-Yes,373
No-No-No-No-Yes,374
No-No-No-No-Yes,375
No-Yes-No-No-No,376
No-Yes-No-Yes-Yes,377
Yes-Yes-Yes-No-Yes,378
Yes-No-Yes-Yes-No,379
No-No-Yes-No-No,380
Yes-Yes-No-Yes-No,381
Yes-Yes-No-Yes-Yes,382
No-Yes-No-Yes-No,383
No-Yes-No-No-Yes,384
No-No-No-No-No,385
Yes-Yes-No-No-No,386
Yes-No-No-No-Yes,387
Yes-No-Yes-No-Yes,388
No-Yes-No-No-No,389
No-Yes-No-Yes-Yes,390
Yes-Yes-No-Yes-Yes,391
Yes-Yes-Yes-Yes-No,392
Yes-Yes-Yes-No-Yes,393
No-Yes-Yes-No-No,394
No-No-Yes-No-Yes,395
No-No-No-No-No,396
No-No-Yes-No-Yes,397
Yes-Yes-Yes-Yes-No,398
Yes-No-Yes-Yes-Yes,399
No-Yes-Yes-No-Yes,400
Yes-Yes-Yes-Yes-No,401
Yes-Yes-Yes-Yes-No,402
No-Yes-No-Yes-No,403
Yes-Yes-No-No-No,404
Yes-Yes-No-No-Yes,405
No-Yes-No-Yes-Yes,406
Yes-No-No-Yes-Yes,407
Yes-No-Yes-No-Yes,408
No-No-No-Yes-Yes,409
No-Yes-No-No-No,410
No-No-Yes-No-Yes,411
No-Yes-Yes-No-Yes,412
No-No-Yes-No-No,413
No-No-No-Yes-No,414
Yes-No-Yes-No-No,415
Yes-Yes-Yes-No-Yes,416
Yes-No-No-Yes-No,417
No-Yes-No-Yes-No,418
No-Yes-No-No-No,419
No-Yes-No-Yes-No,420
Yes-No-Yes-Yes-No,421
Yes-Yes-Yes-Yes-Yes,422
No-No-No-Yes-Yes,423
Yes-Yes-No-No-No,424
No-No-No-Yes-Yes,425
Yes-Yes-No-Yes-No,426
Yes-No-Yes-No-Yes,427
Yes-Yes-Yes-Yes-No,428
No-Yes-Yes-No-Yes,429
No-Yes-No-Yes-No,430
No-Yes-Yes-No-No,431
Yes-Yes-Yes-No-Yes,432
Yes-Yes-No-Yes-Yes,433
No-Yes-Yes-Yes-No,434
Yes-Yes-No-Yes-Yes,435
No-No-No-No-No,436
No-No-Yes-Yes-No,437
Yes-No-Yes-Yes-No,438
Yes-No-No-Yes-No,439
No-No-No-No-No,440
Yes-No-No-No-No,441
No-No-Yes-No-Yes,442
No-No-Yes-Yes-Yes,443
Yes-No-Yes-No-No,444
Yes-Yes-No-No-No,445
No-No-No-No-No,446
No-Yes-Yes-No-Yes,447
No-Yes-Yes-Yes-No,448
No-No-Yes-Yes-Yes,449
Yes-Yes-Yes-No-No,450
No-Yes-No-Yes-No,451
No-No-Yes-Yes-No,452
No-Yes-Yes-Yes-Yes,453
Yes-No-No-No-Yes,454
No-No-Yes-No-No,455
Yes-Yes-No-No-No,456
Yes-Yes-No-No-No,457
No-No-Yes-Yes-No,458
No-Yes-Yes-Yes-Yes,459
No-No-Yes-No-No,460
No-No-No-No-No,461
Yes-Yes-No-No-Yes,462
Yes-Yes-No-Yes-Yes,463
No-No-Yes-No-Yes,464
Yes-Yes-Yes-Yes-No,465
Yes-No-No-Yes-No,466
No-Yes-Yes-No-Yes,467
Yes-No-Yes-No-No,468
Yes-Yes-Yes-No-No,469
No-Yes-No-No-Yes,470
No-Yes-No-No-No,471
No-Yes-Yes-No-No,472
Yes-No-Yes-Yes-No,473
No-No-No-Yes-No,474
No-No-Yes-Yes-No,475
Yes-Yes-No-Yes-No,476
Yes-No-Yes-Yes-No,477
No-Yes-No-Yes-No,478
No-No-No-No-Yes,479
Yes-No-No-No-No,480
Yes-Yes-Yes-Yes-No,481
Yes-No-Yes-Yes-Yes,482
Yes-Yes-No-No-No,483
No-Yes-No-Yes-Yes,484
Yes-No-Yes-Yes-Yes,485
No-No-No-Yes-Yes,486
No-Yes-No-Yes-Yes,487
Yes-No-Yes-No-No,488
Yes-No-No-Yes-No,489
Yes-No-No-No-Yes,490
Yes-No-No-No-Yes,491
Yes-No-No-Yes-Yes,492
Yes-No-No-No-No,493
No-No-No-No-Yes,494
Yes-Yes-Yes-Yes-No,495
Yes-No-No-No-No,496
No-No-Yes-Yes-Yes,497
No-No-Yes-No-Yes,498
No-No-No-No-No,499
No-Yes-Yes-Yes-Yes,500
No-No-Yes-Yes-No,501
Yes-Yes-No-Yes-No,502
Yes-No-Yes-No-No,503
Yes-No-No-Yes-No,504
Yes-Yes-Yes-Yes-No,505
Yes-Yes-Yes-No-No,506
No-No-Yes-No-No,507
Yes-No-No-Yes-Yes,508
Yes-Yes-No-Yes-Yes,509
No-No-No-Yes-No,510
No-No-No-No-No,511
No-Yes-Yes-No-Yes,512
No-Yes-Yes-No-No,513
No-No-No-Yes-No,514
Yes-No-No-No-Yes,515
No-No-No-No-No,516
No-Yes-Yes-No-No,517
No-Yes-Yes-No-No,518
Yes-No-No-No-No,519
Yes-No-No-No-Yes,520
Yes-No-No-Yes-No,521
Yes-Yes-No-No-Yes,522
Yes-No-No-No-No,523
Yes-No-No-Yes-Yes,524
No-No-No-Yes-Yes,525
Yes-No-No-No-No,526
No-No-No-No-Yes,527
No-No-Yes-No-No,528
No-No-No-No-Yes,529
Yes-Yes-No-No-Yes,530
Yes-No-Yes-Yes-No,531
No-No-Yes-No-No,532
No-Yes-No-No-Yes,533
No-No-No-Yes-No,534
No-Yes-No-Yes-Yes,535
Yes-Yes-No-Yes-No,536
No-Yes-No-No-Yes,537
No-Yes-Yes-No-Yes,538
No-Yes-No-Yes-Yes,539
Yes-No-No-No-Yes,540
No-Yes-No-Yes-Yes,541
No-Yes-No-Yes-No,542
Yes-No-No-No-Yes,543
Yes-Yes-No-Yes-No,544
Yes-Yes-No-Yes-No,545
Yes-Yes-Yes-Yes-No,546
No-No-No-No-Yes,547
Yes-No-Yes-No-No,548
No-Yes-Yes-No-No,549
Yes-No-Yes-No-Yes,550
No-No-Yes-Yes-Yes,551
Yes-Yes-Yes-No-Yes,552
No-Yes-Yes-No-Yes,553
No-Yes-No-No-No,554
Yes-No-Yes-No-No,555
No-No-Yes-No-Yes,556
Yes-Yes-No-Yes-No,557
No-No-Yes-No-Yes,558
No-Yes-No-No-No,559
No-No-No-Yes-No,560
Yes-No-Yes-Yes-No,561
Yes-Yes-No-No-Yes,562
Yes-No-Yes-Yes-No,563
No-No-No-Yes-Yes,564
Yes-No-Yes-No-Yes,565
Yes-No-No-Yes-Yes,566
No-No-No-Yes-No,567
Yes-No-Yes-No-No,568
No-No-Yes-No-Yes,569
No-Yes-No-Yes-No,570
Yes-No-Yes-No-Yes,571
Yes-No-Yes-Yes-No,572
Yes-Yes-Yes-Yes-Yes,573
No-Yes-No-No-No,574
No-No-No-No-No,575
Yes-Yes-No-Yes-No,576
No-Yes-No-No-Yes,577
Yes-No-No-Yes-No,578
Yes-No-No-No-Yes,579
No-No-No-Yes-Yes,580
Yes-Yes-Yes-Yes-No,581
No-No-Yes-Yes-Yes,582
Yes-No-Yes-Yes-Yes,583
Yes-Yes-Yes-Yes-Yes,584
Yes-Yes-Yes-No-Yes,585
Yes-No-No-No-Yes,586
Yes-No-Yes-No-No,587
Yes-No-Yes-No-Yes,588
Yes-No-Yes-No-No,589
No-Yes-Yes-No-No,590
No-Yes-No-Yes-Yes,591
No-Yes-Yes-No-No,592
Yes-Yes-No-Yes-Yes,593
No-No-Yes-No-No,594
Yes-Yes-No-Yes-Yes,595
No-Yes-Yes-Yes-Yes,596
Yes-Yes-No-No-No,597
No-Yes-Yes-Yes-No,598
Yes-No-No-Yes-Yes,599
Yes-No-No-No-Yes,600
No-No-Yes-No-No,601
No-Yes-Yes-No-No,602
Yes-Yes-No-Yes-No,603
Yes-Yes-Yes-No-No,604
No-Yes-Yes-Yes-No,605
No-No-No-No-No,606
Yes-Yes-No-No-No,607
No-No-No-No-No,608
Yes-No-No-Yes-No,609
Yes-Yes-No-No-No,610
Yes-No-No-No-Yes,611
No-Yes-No-Yes-Yes,612
Yes-No-Yes-Yes-No,613
Yes-Yes-Yes-No-No,614
Yes-Yes-Yes-No-No,615
Yes-Yes-No-Yes-Yes,616
No-No-Yes-No-No,617
No-Yes-No-Yes-No,618
No-Yes-No-No-Yes,619
Yes-Yes-No-No-No,620
No-Yes-No-No-Yes,621
Yes-No-No-No-Yes,622
No-No-No-Yes-No,623
No-Yes-No-Yes-No,624
Yes-No-Yes-Yes-No,625
No-No-Yes-No-Yes,626
Yes-Yes-No-No-Yes,627
No-No-No-No-Yes,628
No-No-Yes-Yes-Yes,629
No-No-No-Yes-Yes,630
No-No-Yes-No-Yes,631
No-Yes-Yes-No-Yes,632
No-Yes-Yes-No-No,633
Yes-No-No-Yes-Yes,634
Yes-Yes-Yes-Yes-No,635
Yes-No-Yes-Yes-No,636
Yes-Yes-Yes-Yes-No,637
No-No-No-Yes-No,638
Yes-Yes-Yes-No-No,639
No-No-No-No-Yes,640
No-Yes-No-Yes-No,641
No-No-No-Yes-Yes,642
Yes-No-No-No-Yes,643
Yes-Yes-Yes-No-Yes,644
No-Yes-No-Yes-No,645
No-No-Yes-No-No,646
Yes-No-No-Yes-Yes,647
Yes-Yes-No-Yes-Yes,648
No-Yes-Yes-No-Yes,649
Yes-No-Yes-No-Yes,650
Yes-No-No-Yes-Yes,651
Yes-Yes-Yes-No-No,652
No-Yes-Yes-No-Yes,653
Yes-No-No-No-No,654
No-Yes-No-Yes-No,655
No-No-No-Yes-Yes,656
Yes-No-Yes-Yes-Yes,657
No-No-No-No-No,658
Yes-No-No-Yes-Yes,659
No-Yes-Yes-No-No,660
Yes-No-Yes-Yes-Yes,661
No-No-Yes-Yes-Yes,662
Yes-No-Yes-Yes-No,663
Yes-Yes-Yes-Yes-Yes,664
Yes-Yes-No-No-Yes,665
Yes-Yes-No-No-No,666
Yes-Yes-Yes-Yes-No,667
Yes-No-No-No-No,668
Yes-Yes-No-No-No,669
Yes-No-Yes-Yes-Yes,670
No-No-Yes-Yes-No,671
Yes-Yes-No-No-Yes,672
No-No-Yes-No-Yes,673
Yes-Yes-No-Yes-Yes,674
No-No-No-No-Yes,675
Yes-Yes-No-Yes-No,676
No-Yes-No-Yes-Yes,677
Yes-Yes-Yes-No-No,678
No-Yes-No-No-No,679
Yes-No-No-No-Yes,680
No-Yes-No-Yes-No,681
Yes-No-Yes-No-Yes,682
No-No-Yes-No-Yes,683
No-No-No-No-No,684
Yes-No-Yes-No-Yes,685
Yes-Yes-Yes-No-Yes,686
No-No-No-No-No,687
No-No-No-No-No,688
Yes-No-No-Yes-Yes,689
No-No-Yes-Yes-Yes,690
No-Yes-No-Yes-No,691
Yes-Yes-No-No-No,692
Yes-Yes-No-No-No,693
Yes-No-No-Yes-Yes,694
Yes-Yes-Yes-Yes-No,695
Yes-No-Yes-No-No,696
No-Yes-Yes-No-No,697
No-No-Yes-No-Yes,698
No-Yes-Yes-Yes-Yes,699
Yes-No-No-No-No,700
Yes-Yes-No-Yes-No,701
Yes-Yes-Yes-No-No,702
No-No-No-No-Yes,703
No-Yes-No-Yes-No,704
No-Yes-Yes-No-Yes,705
No-No-No-No-Yes,706
Yes-Yes-Yes-Yes-Yes,707
No-No-Yes-Yes-No,708
Yes-No-No-Yes-No,709
No-No-No-Yes-Yes,710
Yes-No-No-No-No,711
No-Yes-No-Yes-Yes,712
No-Yes-No-Yes-No,713
Yes-No-No-No-No,714
No-Yes-No-Yes-Yes,715
Yes-Yes-No-Yes-Yes,716
No-Yes-No-Yes-No,717
No-Yes-No-No-No,718
No-No-No-No-Yes,719
Yes-Yes-Yes-Yes-No,720
Yes-No-Yes-No-No,721
Yes-Yes-No-Yes-Yes,722
Yes-Yes-No-Yes-No,723
Yes-Yes-No-No-No,724
No-No-No-Yes-Yes,725
No-No-Yes-No-Yes,726
Yes-Yes-Yes-Yes-No,727
Yes-Yes-No-No-Yes,728
No-No-Yes-No-No,729
No-Yes-Yes-No-No,730
Yes-Yes-Yes-No-Yes,731
No-Yes-Yes-Yes-Yes,732
Yes-No-No-No-No,733
Yes-No-No-No-Yes,734
Yes-No-Yes-Yes-No,735
No-No-Yes-Yes-Yes,736
No-Yes-Yes-No-Yes,737
No-No-No-Yes-No,738
No-Yes-No-Yes-Yes,739
No-No-Yes-No-No,740
Yes-No-Yes-Yes-Yes,741
No-Yes-No-No-No,742
Yes-No-No-Yes-No,743
No-Yes-Yes-No-No,744
No-No-Yes-Yes-No,745
Yes-Yes-Yes-Yes-No,746
No-Yes-Yes-Yes-No,747
No-No-No-No-Yes,748
Yes-Yes-Yes-No-Yes,749
No-Yes-Yes-Yes-No,750
No-Yes-No-Yes-No,751
No-Yes-No-Yes-No,752
No-Yes-Yes-No-No,753
No-No-No-No-Yes,754
Yes-Yes-No-No-Yes,755
Yes-No-Yes-No-No,756
Yes-Yes-Yes-Yes-Yes,757
Yes-No-Yes-Yes-No,758
Yes-No-Yes-Yes-No,759
Yes-No-No-Yes-Yes,760
No-No-No-Yes-Yes,761
Yes-No-No-No-Yes,762
Yes-Yes-No-No-Yes,763
Yes-Yes-No-No-No,764
Yes-No-No-No-No,765
Yes-Yes-Yes-Yes-Yes,766
No-Yes-Yes-No-Yes,767
No-Yes-No-Yes-No,768
Yes-No-No-Yes-Yes,769
Yes-Yes-Yes-No-Yes,770
No-No-Yes-No-No,771
No-No-No-Yes-Yes,772
Yes-No-Yes-No-No,773
No-Yes-Yes-Yes-No,774
No-Yes-No-Yes-Yes,775
No-No-No-Yes-No,776
No-Yes-No-Yes-Yes,777
No-Yes-No-Yes-Yes,778
Yes-No-Yes-Yes-No,779
Yes-No-No-No-Yes,780
Yes-No-Yes-No-Yes,781
No-No-Yes-No-No,782
Yes-No-No-No-Yes,783
Yes-Yes-Yes-Yes-Yes,784
No-Yes-Yes-No-No,785
No-Yes-No-No-No,786
No-No-Yes-No-Yes,787
Yes-Yes-No-Yes-No,788
Yes-No-Yes-No-No,789
Yes-No-No-Yes-Yes,790
No-Yes-Yes-No-No,791
Yes-No-No-No-No,792
Yes-No-No-Yes-No,793
No-Yes-No-No-Yes,794
No-Yes-No-Yes-Yes,795
Yes-Yes-No-Yes-No,796
No-Yes-No-No-Yes,797
Yes-No-No-Yes-No,798
Yes-No-Yes-No-Yes,799
Yes-Yes-Yes-No-Yes,800
Yes-Yes-Yes-No-No,801
No-Yes-No-No-No,802
Yes-Yes-No-No-No,803
Yes-Yes-Yes-Yes-No,804
Yes-No-Yes-No-Yes,805
No-Yes-No-Yes-No,806
No-Yes-No-No-No,807
No-No-Yes-Yes-No,808
No-No-Yes-Yes-No,809
Yes-Yes-Yes-Yes-Yes,810
No-Yes-Yes-Yes-Yes,811
No-Yes-Yes-Yes-No,812
No-Yes-Yes-Yes-No,813
Yes-No-Yes-Yes-Yes,814
No-Yes-Yes-No-Yes,815
No-No-No-Yes-No,816
Yes-Yes-No-No-Yes,817
Yes-No-No-Yes-No,818
Yes-Yes-No-Yes-Yes,819
No-No-No-Yes-No,820
No-Yes-Yes-Yes-No,821
No-No-Yes-No-Yes,822
Yes-Yes-Yes-No-Yes,823
Yes-No-No-No-No,824
Yes-No-Yes-No-Yes,825
Yes-No-Yes-No-No,826
No-Yes-Yes-No-No,827
Yes-Yes-Yes-No-Yes,828
